,Source ID,CoralNet ID,CoralNet Name,Mermaid Name,Count
5,s1388,174,Favidae-Mussidae massive/meandroid,,5849
6,s1388,1457,Rubble,Rubble,3664
7,s1388,602,Acropora (digitate),Acropora,2896
8,s1388,168,Acroporidae (branching),Acroporidae,2566
9,s1388,187,Acropora (tabulate),Acropora,2322
10,s1388,595,Encrusting Hard Coral,,2164
11,s1388,1974,Porites (massive),Porites,2014
12,s1388,170,Pocilloporidae,Pocilloporidae,1471
13,s1388,79,Millepora,Millepora,1017
14,s1388,88,Porites rus,Porites rus,962
15,s1388,1604,"Thin, Foliose, Plating: Other",,706
16,s1388,147,Encrusting sponge,Sponge,650
17,s1388,325,Macroalgae: Articulated calcareous,Macroalgae,451
18,s1388,81,Macroalgae,Macroalgae,358
19,s1388,1413,Porites (branching),Porites,343
20,s1388,982,Other invertebrate,Other invertebrates,334
21,s1388,102,Sponge,Sponge,298
22,s1388,132,Porites cylindrica,Porites cylindrica,210
23,s1388,605,Acropora (encrusting),Acropora,119
24,s1388,342,Echinoderms: sea urchin,Sea urchin,110
25,s1388,177,Other soft coral,Soft coral,83
26,s1388,175,Other hard coral,Hard coral,79
27,s1388,63,Fungia,Fungia,20
28,s1388,119,Bleached Hard Coral,Bleached coral,1
29,s1388,974,Acroporidae Other,,1
0,s1432,3641,Turf Algae on Dead Coral (+ rubble),,735
1,s1432,80,Soft Coral,Soft coral,439
2,s1432,84,Sand,Sand,426
3,s1432,102,Sponge,Sponge,192
4,s1432,94,Seagrass,Seagrass,188
5,s1432,112,Montastrea franksi,,134
6,s1432,1430,Non hermatypic: Millepora (Fire coral),,64
7,s1432,111,Siderastrea siderea,Siderastrea siderea,63
8,s1432,3737,Other benthic,,56
9,s1432,3738,"Other, mobile and manmade",,41
10,s1432,175,Other hard coral,Hard coral,31
11,s1432,108,Meandroid (brain) corals,Hard coral,16
12,s1432,3298,Hard Coral branching,Hard coral,15
0,s1440,82,Turf algae,Turf algae,894
1,s1440,1115,"Red algae, erect coralline",,197
2,s1440,747,tag/frame/zspar etc,Other,169
3,s1440,95,Sediment,Bare substrate,93
4,s1440,428,Padina,Padina,24
5,s1440,523,Shell/ Shell Hash,Other,9
6,s1440,222,Shadow,Other,8
7,s1440,456,Hydroid,Hydroid,5
8,s1440,512,Colpomenia sinuosa,Colpomenia,3
9,s1440,101,CCA (crustose coralline algae),Crustose coralline algae,2
10,s1440,1004,"Bryozoan, encrusting unidentified",,2
11,s1440,138,Lobophora,Lobophora,1
12,s1440,1453,Other Algae,Macroalgae,1
0,s1519,222,Shadow,Other,235
1,s1519,747,tag/frame/zspar etc,Other,149
2,s1519,4098,Aiptasia sp.,,120
3,s1519,404,Algae matrix,,115
4,s1519,2122,Cystoseira sp,,112
5,s1519,82,Turf algae,Turf algae,102
6,s1519,1908,Jania rubens,,58
7,s1519,1719,Pinctada radiata,,58
8,s1519,1497,Didemnum spp. (native),,51
9,s1519,1718,Malleus regula,,42
10,s1519,96,Bare Substrate,Bare substrate,32
11,s1519,456,Hydroid,Hydroid,23
12,s1519,523,Shell/ Shell Hash,Other,19
13,s1519,1453,Other Algae,Macroalgae,15
14,s1519,584,Ulva,Ulva,8
15,s1519,2124,Ectocarpus Lyngbye,,7
16,s1519,101,CCA (crustose coralline algae),Crustose coralline algae,6
0,s1546,81,Macroalgae,Macroalgae,1697
1,s1546,1457,Rubble,Rubble,1594
2,s1546,91,Hard coral,Hard coral,729
3,s1546,84,Sand,Sand,526
4,s1546,102,Sponge,Sponge,316
5,s1546,515,Rock,Rock,168
6,s1546,80,Soft Coral,Soft coral,106
7,s1546,105,Dead coral,Dead coral,6
8,s1546,1398,Diseased Coral,Hard coral,3
9,s1546,498,Diadema antillarum,Diadema antillarum,3
10,s1546,3210,Zooanthid,Zoanthid,2
0,s155,515,Rock,Rock,9288
1,s155,642,Algae (filamentous),Macroalgae,3737
2,s155,222,Shadow,Other,3283
3,s155,629,Non-Acropora encrusting,Hard coral,2747
4,s155,124,Broken coral rubble,Rubble,2696
5,s155,631,Non-Acropora massive,Hard coral,2641
6,s155,80,Soft Coral,Soft coral,1972
7,s155,628,Non-Acropora branching,Hard coral,1837
8,s155,648,Crustose Algae,,1697
9,s155,118,Unclear,Unknown,1646
10,s155,102,Sponge,Sponge,1348
11,s155,79,Millepora,Millepora,1099
12,s155,204,Acropora (branching),Acropora,728
13,s155,635,Dead coral with algae,Dead coral,673
14,s155,84,Sand,Sand,600
15,s155,170,Pocilloporidae,Pocilloporidae,583
16,s155,134,Corallimorpharia,Corallimorpharia,502
17,s155,171,Poritidae (massive),Poritidae,496
18,s155,150,Isopora,Isopora,339
19,s155,105,Dead coral,Dead coral,306
20,s155,227,Ascidian,Ascidian,256
21,s155,456,Hydroid,Hydroid,179
22,s155,602,Acropora (digitate),Acropora,143
23,s155,632,Non-Acropora submassive,Hard coral,137
24,s155,641,Microalgae: cyanobacteria,,115
25,s155,460,Fish,Other,97
26,s155,633,Heliopora,Heliopora,89
27,s155,187,Acropora (tabulate),Acropora,84
28,s155,605,Acropora (encrusting),Acropora,78
29,s155,133,Zoanthid,Zoanthid,76
30,s155,91,Hard coral,Hard coral,66
31,s155,347,Echinoderms: Ophiuroids,Other invertebrates,11
32,s155,630,Non-Acropora foliose,Hard coral,11
33,s155,647,Articulate Calcareous Algae (ACA),,11
34,s155,637,Tridacna: Giant clam,Tridacna giant clam,4
35,s155,145,Sea cucumber,Sea cucumber,4
36,s155,634,Tubipora musica,Tubipora musica,4
37,s155,645,Corticated Macrophytes,,4
38,s155,643,Algae (foliose),Macroalgae,3
39,s155,179,Other sessile invertebrates,Other invertebrates,2
40,s155,627,Acropora (submassive),Acropora,2
41,s155,144,Crown of thorns starfish,Acanthaster planci,2
42,s155,461,Water,Other,1
43,s155,63,Fungia,Fungia,1
44,s155,180,Mobile invertebrates	1,Other invertebrates,1
45,s155,95,Sediment,Bare substrate,1
0,s1554,461,Water,Other,1249
1,s1554,81,Macroalgae,Macroalgae,146
2,s1554,638,Trash,Other,3
3,s1554,515,Rock,Rock,2
0,s1578,1432,EAM: Dead Hard Coral,Dead coral,21011
1,s1578,118,Unclear,Unknown,7579
2,s1578,1703,Loose Substrate: Rubble,Rubble,6415
3,s1578,600,Acropora (arborescent),Acropora,2747
4,s1578,1403,Calcifying calcareous crustose algae: DHC,Crustose coralline algae,2324
5,s1578,84,Sand,Sand,1623
6,s1578,628,Non-Acropora branching,Hard coral,403
7,s1578,107,Transect hardware,Other,329
8,s1578,103,All other,Other,80
9,s1578,1647,Unknown,Unknown,69
10,s1578,81,Macroalgae,Macroalgae,34
11,s1578,602,Acropora (digitate),Acropora,32
12,s1578,629,Non-Acropora encrusting,Hard coral,30
13,s1578,80,Soft Coral,Soft coral,25
14,s1578,187,Acropora (tabulate),Acropora,22
15,s1578,627,Acropora (submassive),Acropora,11
16,s1578,631,Non-Acropora massive,Hard coral,8
17,s1578,243,Corals: Stony corals: Solitary / mushroom,Hard coral,3
18,s1578,119,Bleached Hard Coral,Bleached coral,3
19,s1578,605,Acropora (encrusting),Acropora,1
20,s1578,632,Non-Acropora submassive,Hard coral,1
0,s1579,1348,CRED-Turf growing on hard substrate,Turf algae,206706
1,s1579,1347,CRED-Sand,Sand,22303
2,s1579,1340,CRED-CCA growing on hard substrate,Crustose coralline algae,13114
3,s1579,1337,CRED-Encrusting macroalgae,Macroalgae,10126
4,s1579,1306,CRED-Porites spp_massive,Porites,9961
5,s1579,1336,CRED-Peyssonnelia spp,Peyssonnelia,7791
6,s1579,1349,CRED-Turf growing on rubble,Turf algae,7575
7,s1579,1294,CRED-Montipora spp_encrusting,Montipora,6906
8,s1579,1353,CRED-Shadow,Other,6335
9,s1579,1333,CRED-Microdictyon spp,Microdictyon,4277
10,s1579,1305,CRED-Porites spp_branching,Porites,4190
11,s1579,1304,CRED-Pocillopora spp,Pocillopora,3309
12,s1579,1307,CRED-Porites spp_encrusting,Porites,3117
13,s1579,1327,CRED-Blue-green macroalga,Macroalgae,2340
14,s1579,1331,CRED-Halimeda spp,Halimeda,2047
15,s1579,1293,CRED-Montipora spp_branching,Montipora,1501
16,s1579,1295,CRED-Montipora spp_foliose,Montipora,1406
17,s1579,1325,CRED-Red macroalgae,Macroalgae,893
18,s1579,1308,CRED-Porites spp_foliose,Porites,660
19,s1579,1350,CRED-Mobile fauna,Other invertebrates,580
20,s1579,1324,CRED-Brown macroalgae,Macroalgae,548
21,s1579,1354,CRED-Unclassified/Unknown,Unknown,530
22,s1579,1338,CRED-Upright macroalgae,Macroalgae,505
23,s1579,1335,CRED-Padina spp,Padina,491
24,s1579,1341,CRED-CCA growing on rubble,Crustose coralline algae,466
25,s1579,1345,CRED-Hard substrate,Bare substrate,459
26,s1579,1270,CRED-Acropora spp_tabulate,Acropora,440
27,s1579,1332,CRED-Lobophora spp,Lobophora,431
28,s1579,1352,CRED-Wand,Other,291
29,s1579,1300,CRED-Pavona spp_encrusting,Pavona,277
30,s1579,1346,CRED-Rubble substrate,Rubble,254
31,s1579,1322,CRED-Zoanthid,Zoanthid,234
32,s1579,1269,CRED-Acropora spp_branching,Acropora,181
33,s1579,1355,CRED-Asparagopsis spp,Asparagopsis,180
34,s1579,1330,CRED-Dictyosphaeria spp,Dictyosphaeria,163
35,s1579,1323,CRED-Green macroalgae,Macroalgae,127
36,s1579,1329,CRED-Dictyopteris/Dictyota spp,Dictyotaceae,124
37,s1579,1299,CRED-Pavona spp_massive,Pavona,116
38,s1579,1351,CRED-Tape,Other,107
39,s1579,1319,CRED-Sponge,Sponge,97
40,s1579,1342,CRED-Octocoral,Octocorallia,93
41,s1579,1344,CRED-Fine sediment,Bare substrate,82
42,s1579,1264,CRED-Encrusting hard coral,Acropora,76
43,s1579,1287,CRED-Leptastrea spp,Leptastrea,70
44,s1579,1334,CRED-Neomeris spp,Neomeris,62
45,s1579,1339,CRED-Seagrass,Seagrass,44
46,s1579,1328,CRED-Caulerpa spp,Caulerpa,40
47,s1579,1273,CRED-Cyphastrea spp,Cyphastrea,27
48,s1579,1320,CRED-Tunicate,Tunicate,18
49,s1579,1316,CRED-Bryozoan,Bryozoan,16
50,s1579,1313,CRED-Hydrocoral,Hydrocoral,12
51,s1579,1280,CRED-Fungia spp,Fungia,10
52,s1579,1309,CRED-Psammocora spp,Psammocora,7
53,s1579,1263,CRED-Massive hard coral,Hard coral,7
54,s1579,1321,CRED-Unclassified sessile invertebrate,Other invertebrates,6
55,s1579,1326,CRED-Avrainvillea spp,Avrainvillea,6
56,s1579,1262,CRED-Branching hard coral,Acroporidae,5
57,s1579,1265,CRED-Foliose hard coral,Hard coral,4
58,s1579,1317,CRED-Corallimorph,Coralimorph,4
59,s1579,3507,CRED-Wire and black coral,Antipatharia,4
60,s1579,1292,CRED-Millepora spp,Millepora,2
61,s1579,1267,CRED-Free-living hard coral,Hard coral,2
62,s1579,1301,CRED-Pavona spp_foliose,Pavona,2
63,s1579,1291,CRED-Merulina spp,Merulina,1
64,s1579,1314,CRED-Anemone,Anemone,1
65,s1579,1288,CRED-Leptoseris spp,Leptoseris,1
0,s1580,81,Macroalgae,Macroalgae,341034
1,s1580,84,Sand,Sand,176245
2,s1580,94,Seagrass,Seagrass,148215
3,s1580,1432,EAM: Dead Hard Coral,Dead coral,117653
4,s1580,1703,Loose Substrate: Rubble,Rubble,31171
5,s1580,631,Non-Acropora massive,Hard coral,1810
6,s1580,1403,Calcifying calcareous crustose algae: DHC,Crustose coralline algae,1034
7,s1580,147,Encrusting sponge,Sponge,761
8,s1580,1442,Calcifying algae: Halimeda,Halimeda,531
9,s1580,629,Non-Acropora encrusting,Hard coral,360
10,s1580,628,Non-Acropora branching,Hard coral,281
11,s1580,2461,Benthic Microalgae on Sand,Macroalgae,262
12,s1580,342,Echinoderms: sea urchin,Sea urchin,221
13,s1580,179,Other sessile invertebrates,Other invertebrates,216
14,s1580,119,Bleached Hard Coral,Bleached coral,207
15,s1580,80,Soft Coral,Soft coral,200
16,s1580,2543,Cyanobacteria,Cyanobacteria,172
17,s1580,287,Sponges: Erect forms,Sponge,165
18,s1580,632,Non-Acropora submassive,Hard coral,148
19,s1580,187,Acropora (tabulate),Acropora,83
20,s1580,118,Unclear,Unknown,70
21,s1580,107,Transect hardware,Other,56
22,s1580,1647,Unknown,Unknown,50
23,s1580,142,Recent Dead Coral,Dead coral,44
24,s1580,103,All other,Other,28
25,s1580,638,Trash,Other,17
26,s1580,630,Non-Acropora foliose,Hard coral,13
27,s1580,982,Other invertebrate,Other invertebrates,3
0,s1588,1049,Rubble/debris/shell hash,,3228
1,s1588,2235,Algal Turf,Turf algae,2716
2,s1588,101,CCA (crustose coralline algae),Crustose coralline algae,2475
3,s1588,1974,Porites (massive),Porites,1565
4,s1588,85,Off,Other,1493
5,s1588,73,Pocillopora,Pocillopora,501
6,s1588,88,Porites rus,Porites rus,489
7,s1588,70,Montipora,Montipora,150
8,s1588,59,Acropora,Acropora,126
9,s1588,79,Millepora,Millepora,39
10,s1588,81,Macroalgae,Macroalgae,16
11,s1588,3123,Others,Other,2
0,s1622,84,Sand,Sand,785
1,s1622,524,Rock Rubble,Rubble,630
2,s1622,427,Acanthophora spicifera,Acanthophora spicifera,551
3,s1622,4500,Dead Acanthophora spicifera,,387
4,s1622,3374,Sandy_Substrate,Sand,313
5,s1622,222,Shadow,Other,291
6,s1622,515,Rock,Rock,212
7,s1622,74,Porites,Porites,101
8,s1622,2515,Transect Tape,Other,76
9,s1622,2644,Sandy Turf,,64
10,s1622,1913,Turf  algae,Turf algae,40
11,s1622,105,Dead coral,Dead coral,33
12,s1622,3603,Quadrat,Other,27
13,s1622,2619,Thin Sediment over Rock,,24
14,s1622,4328,Lyngbya majuscula,,19
15,s1622,3299,Rock Turf Algae,Turf algae,17
16,s1622,4327,Weight,,13
17,s1622,89,Porites lobata,Porites lobata,11
18,s1622,403,Halimeda,Halimeda,9
19,s1622,446,Porites evermanni,Porites evermanni,7
20,s1622,444,Porites compressa,Porites compressa,4
21,s1622,4501,Time Stamp,,3
22,s1622,1162,Echinometra mathaei,,3
23,s1622,450,Pocillopora meandrina,Pocillopora meandrina,3
24,s1622,2418,Holothuria,Holothuria,2
0,s1642,84,Sand,Sand,1403
1,s1642,105,Dead coral,Dead coral,409
2,s1642,1176,Porites furcata,Porites furcata,351
3,s1642,79,Millepora,Millepora,343
4,s1642,175,Other hard coral,Hard coral,293
5,s1642,94,Seagrass,Seagrass,245
6,s1642,81,Macroalgae,Macroalgae,227
7,s1642,133,Zoanthid,Zoanthid,199
8,s1642,102,Sponge,Sponge,121
9,s1642,108,Meandroid (brain) corals,Hard coral,88
10,s1642,982,Other invertebrate,Other invertebrates,76
11,s1642,69,Montastraea,Montastraea,73
12,s1642,1766,Agaricia tenuifolia,Agaricia tenuifolia,64
13,s1642,1647,Unknown,Unknown,50
14,s1642,80,Soft Coral,Soft coral,32
15,s1642,3208,Anemone,Anemone,16
16,s1642,515,Rock,Rock,8
17,s1642,474,Siderastrea,Siderastrea,2
0,s1645,515,Rock,Rock,17634
1,s1645,636,Algal Assemblage,Macroalgae,14206
2,s1645,84,Sand,Sand,4893
3,s1645,59,Acropora,Acropora,4656
4,s1645,101,CCA (crustose coralline algae),Crustose coralline algae,3777
5,s1645,2843,Rubbles,Rubble,2667
6,s1645,597,Red ALgae,Macroalgae,1963
7,s1645,70,Montipora,Montipora,1398
8,s1645,4203,Out-planted colony,,1363
9,s1645,73,Pocillopora,Pocillopora,791
10,s1645,62,Favia (Indo-Pacific),Favia,713
11,s1645,82,Turf algae,Turf algae,681
12,s1645,61,Cyphastrea,Cyphastrea,631
13,s1645,74,Porites,Porites,539
14,s1645,116,Platygyra,Platygyra,482
15,s1645,117,Goniastrea,Goniastrea,385
16,s1645,642,Algae (filamentous),Macroalgae,323
17,s1645,115,Favites,Favites,258
18,s1645,75,Psammocora,Psammocora,257
19,s1645,79,Millepora,Millepora,242
20,s1645,80,Soft Coral,Soft coral,224
21,s1645,342,Echinoderms: sea urchin,Sea urchin,185
22,s1645,66,Leptastrea,Leptastrea,168
23,s1645,4281,Foraminifera,,129
24,s1645,637,Tridacna: Giant clam,Tridacna giant clam,122
25,s1645,200,Symphyllia,Symphyllia,100
26,s1645,227,Ascidian,Ascidian,96
27,s1645,68,Lobophyllia,Lobophyllia,88
28,s1645,564,Blue-Green Algae,Macroalgae,81
29,s1645,102,Sponge,Sponge,73
30,s1645,623,Leptoria,Leptoria,70
31,s1645,133,Zoanthid,Zoanthid,68
32,s1645,760,Galaxea,Galaxea,65
33,s1645,72,Pavona,Pavona,64
34,s1645,2470,Coral Culture Frame,,63
35,s1645,69,Montastraea,Montastraea,56
36,s1645,199,Turbinaria (coral),Turbinaria-coral,46
37,s1645,99,Echinopora,Echinopora,39
38,s1645,1145,"Brown algae, unidentified",Macroalgae,37
39,s1645,1138,"Green algae, unidentified",Macroalgae,37
40,s1645,192,Echinophyllia,Echinophyllia,32
41,s1645,554,Hydnophora,Hydnophora,30
42,s1645,344,Echinoderms: Sea stars,Other invertebrates,28
43,s1645,60,Astreopora,Astreopora,28
44,s1645,201,Merulina,Merulina,25
45,s1645,1964,Scapophyllia,,24
46,s1645,58,Acanthastrea,Acanthastrea,20
47,s1645,105,Dead coral,Dead coral,17
48,s1645,164,Diploastrea,Diploastrea,16
49,s1645,607,Caulastrea,Caulastraea,11
50,s1645,103,All other,Other,11
51,s1645,190,Coscinaraea,Coscinaraea,10
52,s1645,118,Unclear,Unknown,10
53,s1645,1610,Lithophyllon,Lithophyllon,10
54,s1645,4183,Molluscs: Gastropods: Shelled,,9
55,s1645,145,Sea cucumber,Sea cucumber,8
56,s1645,71,Pachyseris,Pachyseris,7
57,s1645,350,Echinoderms: Feather stars,,6
58,s1645,184,Coral,Hard coral,4
59,s1645,77,Stylocoeniella,Stylocoeniella,4
60,s1645,64,Gardineroseris,Gardineroseris,3
61,s1645,3464,Coeloseris,Coeloseris,3
62,s1645,982,Other invertebrate,Other invertebrates,3
63,s1645,5380,Oulastrea,Oulastrea,2
64,s1645,130,Goniopora,Goniopora,2
65,s1645,347,Echinoderms: Ophiuroids,Other invertebrates,1
66,s1645,63,Fungia,Fungia,1
67,s1645,185,Stylophora,Stylophora,1
68,s1645,4184,Molluscs: Gastropods: Unshelled,,1
69,s1645,67,Leptoseris,Leptoseris,1
70,s1645,196,Pectinia,Pectinia,1
71,s1645,197,Scolymia,Scolymia,1
0,s1653,204,Acropora (branching),Acropora,2
0,s1655,635,Dead coral with algae,Dead coral,4492
1,s1655,59,Acropora,Acropora,2595
2,s1655,1457,Rubble,Rubble,1542
3,s1655,74,Porites,Porites,1038
4,s1655,63,Fungia,Fungia,901
5,s1655,81,Macroalgae,Macroalgae,891
6,s1655,92,Algae,Macroalgae,801
7,s1655,3603,Quadrat,Other,740
8,s1655,1913,Turf  algae,Turf algae,679
9,s1655,84,Sand,Sand,599
10,s1655,102,Sponge,Sponge,415
11,s1655,73,Pocillopora,Pocillopora,345
12,s1655,515,Rock,Rock,320
13,s1655,105,Dead coral,Dead coral,161
14,s1655,3123,Others,Other,160
15,s1655,72,Pavona,Pavona,86
16,s1655,101,CCA (crustose coralline algae),Crustose coralline algae,78
17,s1655,80,Soft Coral,Soft coral,44
18,s1655,117,Goniastrea,Goniastrea,36
19,s1655,3532,POLYPHYLLIA,Polyphyllia,26
20,s1655,1827,TAPE,Other,16
21,s1655,62,Favia (Indo-Pacific),Favia,11
22,s1655,1807,Silt/Clay,Silt,10
23,s1655,133,Zoanthid,Zoanthid,7
24,s1655,4101,Anacropora,,5
25,s1655,69,Montastraea,Montastraea,2
0,s1686,84,Sand,Sand,351
1,s1686,81,Macroalgae,Macroalgae,218
2,s1686,91,Hard coral,Hard coral,159
3,s1686,1561,Turf Algae (macroalgae),Turf algae,126
4,s1686,1586,Macroalgae: Encrusting: calcareous,,66
5,s1686,1457,Rubble,Rubble,56
6,s1686,1637,Framer,Other,37
7,s1686,102,Sponge,Sponge,33
8,s1686,96,Bare Substrate,Bare substrate,18
9,s1686,325,Macroalgae: Articulated calcareous,Macroalgae,15
10,s1686,80,Soft Coral,Soft coral,13
11,s1686,982,Other invertebrate,Other invertebrates,6
12,s1686,342,Echinoderms: sea urchin,Sea urchin,2
0,s1695,82,Turf algae,Turf algae,420
1,s1695,242,Hard Coral (branching),Hard coral,388
2,s1695,101,CCA (crustose coralline algae),Crustose coralline algae,80
3,s1695,239,Hard Coral (encrusting),Hard coral,50
4,s1695,124,Broken coral rubble,Rubble,36
5,s1695,84,Sand,Sand,9
6,s1695,238,Hard Coral (foliose),Hard coral,6
7,s1695,310,Macroalgae: Filamentous / filiform : red,Macroalgae,5
8,s1695,3208,Anemone,Anemone,3
9,s1695,435,Turbinaria (algae),Turbinaria-algae,2
10,s1695,428,Padina,Padina,1
0,s1718,84,Sand,Sand,1004
1,s1718,179,Other sessile invertebrates,Other invertebrates,739
2,s1718,101,CCA (crustose coralline algae),Crustose coralline algae,542
3,s1718,505,Zonaria tournefortii,,393
4,s1718,2537,Sargassum spp.,Sargassum,326
5,s1718,1146,Bare Rock,Rock,289
6,s1718,107,Transect hardware,Other,201
7,s1718,94,Seagrass,Seagrass,193
8,s1718,1662,Corallina officinalis (substratum),Corallina officinalis,169
9,s1718,951,Plocamium spp.,,153
10,s1718,3443,Gelidium spp,,150
11,s1718,4524,Stephanocystis dioica,,130
12,s1718,465,Dictyopteris,Dictyopteris,123
13,s1718,222,Shadow,Other,86
14,s1718,2800,Pterocladiella capillacea,,78
15,s1718,2557,dead corallina,,73
16,s1718,300,Macroalgae: Large canopy-forming : Ecklonia,Ecklonia,71
17,s1718,718,Erect coralline red algae,,69
18,s1718,1884,ARMS-CREP-Red upright macroalgae,,65
19,s1718,3492,Drift algae,,61
20,s1718,2562,Jania,Jania,57
21,s1718,1663,Corallina officinalis (canopy),,49
22,s1718,4301,Bushy Dictyota,,44
23,s1718,1869,Asparagopsis taxiformis,Asparagopsis taxiformis,41
24,s1718,2828,Dictyota dichotoma,,38
25,s1718,720,Fucus distichus,,38
26,s1718,220,Codium,Codium,30
27,s1718,1716,Rhodymenia Sp.,,30
28,s1718,3563,Articulated coralline algae,Crustose coralline algae,27
29,s1718,511,Codium fragile,,23
30,s1718,503,Dictyota,Dictyota,19
31,s1718,1647,Unknown,Unknown,14
32,s1718,3640,Branching Coralline Algae,Coralline algae,13
33,s1718,956,Erect coarse branching brown: Sargassum sp.,,13
34,s1718,98,Mobile invertebrates,Other invertebrates,8
35,s1718,3385,Kelp,Phaeophyceae,7
36,s1718,756,Kelp (unidentifed Laminariales),,7
37,s1718,3129,Bossiella Sp.,,6
38,s1718,512,Colpomenia sinuosa,Colpomenia,5
39,s1718,2803,Scytosiphon lomentaria,,5
40,s1718,4412,Chaetomorpha antennina,,4
41,s1718,1160,"Kelp, dead holdfast",,3
42,s1718,1791,Liagora,Liagora,3
43,s1718,2462,Corallina,,1
0,s172,91,Hard coral,Hard coral,132
1,s172,101,CCA (crustose coralline algae),Crustose coralline algae,60
2,s172,82,Turf algae,Turf algae,48
3,s172,81,Macroalgae,Macroalgae,46
4,s172,80,Soft Coral,Soft coral,20
5,s172,118,Unclear,Unknown,7
6,s172,179,Other sessile invertebrates,Other invertebrates,6
7,s172,84,Sand,Sand,1
0,s1724,94,Seagrass,Seagrass,6555
1,s1724,84,Sand,Sand,3940
2,s1724,105,Dead coral,Dead coral,1023
3,s1724,81,Macroalgae,Macroalgae,961
4,s1724,1176,Porites furcata,Porites furcata,916
5,s1724,102,Sponge,Sponge,273
6,s1724,133,Zoanthid,Zoanthid,187
7,s1724,175,Other hard coral,Hard coral,172
8,s1724,79,Millepora,Millepora,168
9,s1724,80,Soft Coral,Soft coral,26
10,s1724,3603,Quadrat,Other,23
11,s1724,1854,Tunicate,Tunicate,6
0,s1725,3438,Hard Substrate,Bare substrate,8152
1,s1725,3807,Live,,7118
2,s1725,3808,Dead,,5019
3,s1725,4115,Substrate: Unconsolidated (soft),Bare substrate,4011
0,s173,91,Hard coral,Hard coral,138
1,s173,101,CCA (crustose coralline algae),Crustose coralline algae,71
2,s173,81,Macroalgae,Macroalgae,66
3,s173,84,Sand,Sand,17
4,s173,82,Turf algae,Turf algae,12
5,s173,80,Soft Coral,Soft coral,8
6,s173,179,Other sessile invertebrates,Other invertebrates,7
7,s173,118,Unclear,Unknown,1
0,s174,91,Hard coral,Hard coral,107
1,s174,81,Macroalgae,Macroalgae,61
2,s174,101,CCA (crustose coralline algae),Crustose coralline algae,58
