,Label ID,Num Annotations,Num Images,Source ID
15,450,94,47,s2867
16,503,3,3,s2867
17,1030,6,5,s2867
18,1325,1,1,s2867
19,1331,99,77,s2867
20,1869,1,1,s2867
21,2185,65,41,s2867
22,2193,2,2,s2867
23,2201,6,5,s2867
24,2209,3,3,s2867
0,81,1,1,s2868
1,82,17345,856,s2868
2,84,2508,588,s2868
3,88,1,1,s2868
4,101,13,10,s2868
5,103,2,2,s2868
6,131,112,62,s2868
7,133,1,1,s2868
8,180,20,16,s2868
9,438,592,166,s2868
10,440,125,85,s2868
11,443,2,1,s2868
12,444,1,1,s2868
13,450,116,48,s2868
14,503,1,1,s2868
15,1034,4,1,s2868
16,1325,4,4,s2868
17,1331,109,87,s2868
18,1852,11,11,s2868
19,1864,4,3,s2868
20,1933,1,1,s2868
21,1980,1,1,s2868
22,2185,394,158,s2868
23,2193,79,58,s2868
24,2201,17,10,s2868
25,2217,3,2,s2868
26,2220,3,1,s2868
27,2498,3,1,s2868
28,3324,2,2,s2868
0,81,2470,215,s2873
1,82,1337,209,s2873
2,84,109,38,s2873
3,101,757,163,s2873
4,103,50,42,s2873
5,131,7,5,s2873
6,184,1,1,s2873
7,438,2,2,s2873
8,440,84,32,s2873
9,441,16,12,s2873
10,442,19,13,s2873
11,446,13,1,s2873
12,449,1,1,s2873
13,450,111,44,s2873
14,503,1,1,s2873
15,1321,1,1,s2873
16,1323,1,1,s2873
17,1325,438,140,s2873
18,1327,2,1,s2873
19,1647,2,2,s2873
20,1860,3,2,s2873
21,1865,7,5,s2873
22,2185,6,4,s2873
23,2201,2,2,s2873
24,3383,10,6,s2873
0,81,10,3,s2874
1,82,21524,1068,s2874
2,84,3512,559,s2874
3,101,30,21,s2874
4,103,37,19,s2874
5,131,1143,371,s2874
6,180,18,9,s2874
7,438,2,2,s2874
8,439,1,1,s2874
9,440,31,17,s2874
10,444,99,38,s2874
11,450,54,32,s2874
12,1034,3,2,s2874
13,1327,11,5,s2874
14,1331,74,51,s2874
15,1333,1,1,s2874
16,1852,3,2,s2874
17,1863,1,1,s2874
18,1869,4,4,s2874
19,1933,5,5,s2874
20,1980,2,2,s2874
21,2013,297,110,s2874
22,2185,10,8,s2874
23,2193,12,8,s2874
24,2194,5,1,s2874
25,2201,8,8,s2874
26,2209,2,1,s2874
27,2217,69,36,s2874
28,2498,5,2,s2874
29,3404,1,1,s2874
30,6232,1,1,s2874
0,81,73,34,s2882
1,91,1,1,s2882
2,747,155,142,s2882
3,1402,895,144,s2882
4,1644,56,30,s2882
5,2108,2399,154,s2882
6,3484,271,116,s2882
0,102,24,5,s2897
1,118,652,300,s2897
2,294,272171,14449,s2897
3,299,1257,44,s2897
4,305,2598,774,s2897
5,309,370491,15867,s2897
6,317,3880,672,s2897
7,321,285910,17742,s2897
8,325,443879,13459,s2897
9,353,4818,2036,s2897
10,355,759437,22024,s2897
11,357,255221,12648,s2897
12,361,163,20,s2897
13,4114,549978,22428,s2897
14,4774,721,391,s2897
0,59,20,17,s290
1,61,1,1,s290
2,62,13,7,s290
3,69,4,3,s290
4,70,68,46,s290
5,72,14,11,s290
6,73,86,62,s290
7,74,6,6,s290
8,75,5,2,s290
9,79,4,3,s290
10,81,3,3,s290
11,99,9,3,s290
12,101,1509,304,s290
13,103,1,1,s290
14,115,7,3,s290
15,116,1,1,s290
16,117,16,9,s290
17,118,54,41,s290
18,137,5,1,s290
19,147,2,2,s290
20,150,31,22,s290
21,176,15,4,s290
22,177,1,1,s290
23,184,5,5,s290
24,185,71,50,s290
25,187,120,53,s290
26,189,31,18,s290
27,190,2,1,s290
28,192,1,1,s290
29,200,2,1,s290
30,204,4,4,s290
31,221,3,3,s290
32,227,1,1,s290
33,287,1,1,s290
34,322,35,30,s290
35,324,1,1,s290
36,403,3,3,s290
37,456,14,13,s290
38,554,1,1,s290
39,564,12,10,s290
40,600,44,21,s290
41,602,117,65,s290
42,623,6,2,s290
43,624,3,2,s290
44,634,1,1,s290
45,636,2,2,s290
46,642,403,193,s290
47,788,23,18,s290
48,1174,1,1,s290
49,1175,8,6,s290
0,92,30,16,s2903
1,102,6,4,s2903
2,107,2741,635,s2903
3,638,25,9,s2903
4,1100,13,9,s2903
5,1146,7459,575,s2903
6,1379,6,5,s2903
7,1432,1,1,s2903
8,1457,399,42,s2903
9,1647,74,47,s2903
10,1854,282,91,s2903
11,3034,3213,421,s2903
12,4249,7,5,s2903
13,4573,2666,306,s2903
14,4774,2362,432,s2903
15,6239,424,147,s2903
16,6240,3,2,s2903
17,6242,16,14,s2903
18,7268,73,52,s2903
0,82,262,155,s2911
1,84,746,289,s2911
2,105,924,283,s2911
3,141,522,234,s2911
4,227,4,2,s2911
5,342,63,52,s2911
6,515,408,202,s2911
7,643,5,5,s2911
8,780,20,11,s2911
9,1407,142,49,s2911
10,1457,856,322,s2911
11,2232,5,5,s2911
12,2240,69,34,s2911
13,3208,40,10,s2911
14,3328,127,69,s2911
15,5279,820,310,s2911
16,5280,119,68,s2911
17,5281,63,30,s2911
18,5282,122,61,s2911
19,5283,312,131,s2911
20,5284,144,38,s2911
21,5288,34,26,s2911
22,5289,16,11,s2911
23,5290,3,2,s2911
24,5291,3,3,s2911
25,5293,30,21,s2911
26,5294,13,9,s2911
27,5295,4,2,s2911
28,5299,182,70,s2911
29,5300,80,39,s2911
30,5301,37,16,s2911
31,5302,81,42,s2911
32,5303,95,44,s2911
33,5304,127,36,s2911
34,5317,122,82,s2911
35,5318,58,33,s2911
36,5319,26,11,s2911
37,5320,13,7,s2911
38,5321,9,5,s2911
39,5322,3,2,s2911
40,5323,201,76,s2911
41,5324,160,72,s2911
42,5325,92,28,s2911
43,5326,909,275,s2911
44,5327,455,188,s2911
45,5328,445,161,s2911
46,5329,116,54,s2911
47,5330,103,37,s2911
48,5331,46,17,s2911
49,5342,80,33,s2911
50,5343,96,48,s2911
51,5344,191,56,s2911
52,5471,17,15,s2911
0,74,26,19,s2914
1,79,85,33,s2914
2,82,2348,158,s2914
3,101,15,12,s2914
4,102,4,4,s2914
5,107,8,8,s2914
6,110,17,12,s2914
7,118,794,153,s2914
8,474,154,80,s2914
9,2543,60,37,s2914
10,2609,1,1,s2914
11,2962,65,43,s2914
12,3238,212,82,s2914
13,3239,4,4,s2914
14,3240,36,21,s2914
15,3246,4,4,s2914
16,3247,2,1,s2914
17,3535,13,8,s2914
18,4272,1312,107,s2914
0,82,1489,173,s2922
1,84,41389,1068,s2922
2,369,3655,405,s2922
3,371,8455,782,s2922
4,372,13825,794,s2922
5,456,10,5,s2922
6,463,13,2,s2922
7,523,2006,490,s2922
8,575,679,68,s2922
9,597,203,66,s2922
10,826,17,11,s2922
11,1024,199,63,s2922
12,1026,23,6,s2922
13,1076,29,18,s2922
14,1119,21,14,s2922
15,1145,11,4,s2922
16,1471,328,75,s2922
17,1476,1,1,s2922
18,1523,16,8,s2922
19,1540,1,1,s2922
20,1627,2289,486,s2922
21,1656,6565,400,s2922
22,1659,407,37,s2922
23,3453,1007,333,s2922
24,4803,138,7,s2922
25,5825,7412,1107,s2922
26,6266,80,36,s2922
27,6308,339,133,s2922
28,6309,68,40,s2922
0,119,5242,1285,s2947
1,184,9070,3467,s2947
2,1354,46287,6198,s2947
0,1262,1025,798,s295
1,1263,2750,1842,s295
2,1264,10375,7079,s295
3,1265,1013,649,s295
4,1266,193,120,s295
5,1267,730,613,s295
6,1268,59,54,s295
7,1269,17657,6951,s295
8,1270,6726,2143,s295
9,1271,3458,1797,s295
10,1272,384,199,s295
11,1273,59,43,s295
12,1274,339,81,s295
13,1275,49,34,s295
14,1276,336,164,s295
15,1277,1,1,s295
16,1278,3235,2081,s295
17,1279,1074,757,s295
18,1280,465,401,s295
19,1281,774,592,s295
20,1282,139,81,s295
21,1283,1999,1273,s295
22,1284,48,26,s295
23,1285,507,304,s295
24,1286,1193,511,s295
25,1287,1085,813,s295
26,1288,67,40,s295
27,1289,1270,457,s295
28,1290,749,521,s295
29,1291,269,90,s295
30,1292,966,429,s295
31,1293,187,101,s295
32,1294,32894,16153,s295
33,1295,10807,4403,s295
34,1296,1445,1235,s295
35,1297,46,35,s295
36,1298,145,40,s295
37,1299,1163,748,s295
38,1300,1897,1434,s295
39,1301,29,20,s295
40,1302,803,572,s295
41,1303,1,1,s295
42,1304,14153,8940,s295
43,1305,1633,849,s295
44,1306,18758,7747,s295
45,1307,5048,3406,s295
46,1308,3895,1908,s295
47,1309,153,120,s295
48,1310,338,230,s295
49,1311,25,17,s295
50,1312,1218,692,s295
51,1313,60,35,s295
52,1314,102,67,s295
53,1315,8,5,s295
54,1316,5,4,s295
55,1317,3284,869,s295
56,1318,319,221,s295
57,1319,861,637,s295
58,1320,1025,575,s295
59,1321,27,22,s295
60,1322,280,164,s295
61,1323,513,397,s295
62,1324,44,37,s295
63,1325,4675,2061,s295
64,1326,82,66,s295
65,1327,3995,2639,s295
66,1328,399,180,s295
67,1329,180,80,s295
68,1330,758,635,s295
69,1331,12395,7226,s295
70,1332,1209,734,s295
71,1333,6599,2948,s295
72,1334,3,3,s295
73,1335,20,16,s295
74,1336,31789,14333,s295
75,1337,66523,30129,s295
76,1338,2320,1403,s295
77,1339,1,1,s295
78,1340,177563,53706,s295
79,1341,4919,2351,s295
80,1342,12221,4811,s295
81,1343,2,2,s295
82,1344,757,265,s295
83,1345,2939,2404,s295
84,1346,513,220,s295
85,1347,15873,5882,s295
86,1348,237699,59811,s295
87,1349,18095,6606,s295
88,1350,649,613,s295
89,1351,705,679,s295
90,1352,2168,2124,s295
91,1353,11493,9192,s295
92,1354,13871,9355,s295
93,1355,65,30,s295
0,80,454,253,s2955
1,81,14,13,s2955
2,82,224,144,s2955
3,84,7159,913,s2955
4,91,5968,979,s2955
5,102,250,140,s2955
6,103,39,29,s2955
7,119,18,13,s2955
8,1457,3064,646,s2955
9,4114,14457,1218,s2955
10,4145,53,17,s2955
0,81,1250,798,s2959
1,91,3,1,s2959
2,747,121,116,s2959
3,1402,145017,9893,s2959
4,2108,130275,8814,s2959
5,3484,676,458,s2959
6,4573,11208,2293,s2959
0,81,402,160,s2960
1,747,52,46,s2960
2,1402,1238,230,s2960
3,2108,3299,269,s2960
4,3484,1834,261,s2960
0,84,71,26,s2969
1,91,44,30,s2969
2,95,225,108,s2969
3,106,1,1,s2969
4,113,5,4,s2969
5,140,4,3,s2969
6,147,42,29,s2969
7,401,1262,250,s2969
8,463,2,2,s2969
9,474,11,10,s2969
10,551,22,22,s2969
11,793,24,16,s2969
12,1043,37,21,s2969
13,1187,1,1,s2969
14,1374,53,24,s2969
15,1381,5,2,s2969
16,1384,9,4,s2969
17,1385,2,1,s2969
18,1389,7,3,s2969
19,1390,64,36,s2969
20,1456,3,3,s2969
21,1635,1,1,s2969
22,1647,70,43,s2969
23,1798,98,73,s2969
24,1956,1,1,s2969
25,2089,1,1,s2969
26,2134,24,18,s2969
27,2513,6,5,s2969
28,2659,3,1,s2969
29,2962,120,77,s2969
30,3535,5,3,s2969
31,3591,21,17,s2969
32,4127,54,37,s2969
33,4128,85,50,s2969
34,4294,398,150,s2969
35,4451,219,114,s2969
0,81,581,67,s2971
1,84,2,1,s2971
2,102,41,20,s2971
3,111,5,3,s2971
4,113,14,10,s2971
5,419,36,19,s2971
6,498,11,6,s2971
7,533,1385,223,s2971
8,1180,20,16,s2971
9,1357,49,33,s2971
10,1561,641,103,s2971
11,1703,717,89,s2971
12,1742,2,2,s2971
13,1743,28,18,s2971
14,1767,19,16,s2971
15,1769,753,99,s2971
16,1776,20,10,s2971
17,2485,5,1,s2971
18,3377,18,12,s2971
19,3438,780,149,s2971
20,3808,114,40,s2971
21,4589,338,59,s2971
22,5492,21,17,s2971
0,58,1,1,s2978
1,59,6815,1303,s2978
2,60,56,25,s2978
3,61,35,17,s2978
4,63,111,82,s2978
5,64,35,24,s2978
6,66,157,88,s2978
7,67,54,34,s2978
8,68,17,8,s2978
9,70,2206,797,s2978
10,71,64,7,s2978
11,72,1061,423,s2978
12,73,766,489,s2978
13,74,4535,640,s2978
14,75,109,66,s2978
15,76,1,1,s2978
16,77,2,2,s2978
17,78,2,2,s2978
18,79,192,26,s2978
19,82,9584,1749,s2978
20,84,188,70,s2978
21,99,73,33,s2978
22,101,23574,2853,s2978
23,102,124,57,s2978
24,115,108,52,s2978
25,116,391,53,s2978
26,117,135,90,s2978
27,130,127,5,s2978
28,138,640,199,s2978
29,150,1289,159,s2978
30,175,1,1,s2978
31,185,227,115,s2978
32,189,41,26,s2978
33,190,4,3,s2978
34,192,1,1,s2978
35,199,16,9,s2978
36,200,2,1,s2978
37,201,6,4,s2978
38,324,1,1,s2978
39,326,51,37,s2978
40,403,20441,2070,s2978
41,423,49,7,s2978
42,428,2,2,s2978
43,432,14,11,s2978
44,433,1,1,s2978
45,452,968,71,s2978
46,456,1,1,s2978
47,503,16,11,s2978
48,532,3992,1514,s2978
49,535,1349,456,s2978
50,554,3,1,s2978
51,608,3,1,s2978
52,624,1,1,s2978
53,633,73,30,s2978
54,637,39,23,s2978
55,760,22,12,s2978
56,815,1,1,s2978
57,1040,1,1,s2978
58,1041,13,9,s2978
59,1323,2,2,s2978
60,1609,380,191,s2978
61,1854,38,24,s2978
62,2053,104,38,s2978
63,2238,1,1,s2978
64,2473,130,28,s2978
65,2543,42,30,s2978
66,2616,30,26,s2978
67,3011,164,48,s2978
68,3208,14,3,s2978
69,3210,2,2,s2978
70,3232,1,1,s2978
71,3540,7,6,s2978
72,4201,25,7,s2978
73,4817,68,56,s2978
74,4820,308,190,s2978
75,5994,6,2,s2978
76,6605,1,1,s2978
0,74,4,2,s299
1,84,1,1,s299
2,92,3,2,s299
3,105,5,2,s299
4,204,1,1,s299
5,227,1,1,s299
6,515,6,2,s299
7,602,19,2,s299
0,66,222,19,s2991
1,70,269,21,s2991
2,72,2,1,s2991
3,73,145,16,s2991
4,74,636,40,s2991
5,82,4073,93,s2991
6,84,166,34,s2991
7,92,2063,91,s2991
8,101,268,32,s2991
9,175,35,13,s2991
10,222,528,74,s2991
11,1457,847,58,s2991
12,1647,54,7,s2991
13,1827,14,13,s2991
14,1848,553,63,s2991
15,4963,25,8,s2991
0,80,209,62,s2995
1,103,20,12,s2995
2,105,776,74,s2995
3,237,28,18,s2995
4,239,1,1,s2995
5,242,22,13,s2995
6,3095,3,1,s2995
7,3458,51,32,s2995
0,82,622,62,s3004
1,84,16,9,s3004
2,96,9,7,s3004
3,101,3,1,s3004
4,422,30,16,s3004
5,434,1,1,s3004
6,437,4,1,s3004
7,438,117,19,s3004
8,444,440,49,s3004
9,448,156,22,s3004
10,1034,17,7,s3004
11,1457,16,9,s3004
12,1647,224,68,s3004
13,1807,132,23,s3004
14,1887,13,9,s3004
0,74,1,1,s3007
1,3438,99,1,s3007
0,84,372,15,s3008
1,102,9,4,s3008
2,105,191,11,s3008
3,145,12,1,s3008
4,438,160,13,s3008
5,444,1252,19,s3008
6,448,1,1,s3008
7,1034,3,1,s3008
0,84,184,13,s3010
1,102,4,2,s3010
2,147,37,9,s3010
3,438,419,16,s3010
4,444,671,17,s3010
5,1034,1,1,s3010
6,1146,5,1,s3010
7,2479,4,2,s3010
8,5818,475,17,s3010
0,84,394,37,s3011
1,124,1247,62,s3011
2,438,1104,63,s3011
3,444,4585,75,s3011
4,448,27,7,s3011
5,2185,74,7,s3011
6,2209,90,14,s3011
7,3641,79,5,s3011
0,444,4,1,s3012
1,515,96,1,s3012
0,84,20,3,s3013
1,438,135,6,s3013
2,444,462,7,s3013
3,448,2,1,s3013
4,1040,11,2,s3013
5,2185,1,1,s3013
6,2464,2,1,s3013
7,4447,1,1,s3013
8,5818,166,5,s3013
0,58,1,1,s3015
1,59,144,121,s3015
2,60,14,12,s3015
3,61,8,7,s3015
4,63,57,52,s3015
5,65,7,5,s3015
6,66,6,6,s3015
7,67,6,6,s3015
8,68,14,11,s3015
9,70,128,104,s3015
10,71,12,10,s3015
11,72,44,29,s3015
12,73,60,52,s3015
13,74,122,111,s3015
14,75,21,16,s3015
15,79,5,4,s3015
16,80,197,132,s3015
17,81,17,16,s3015
18,82,7922,4175,s3015
19,84,4585,2027,s3015
20,88,3108,1444,s3015
21,99,7,6,s3015
22,101,5368,3100,s3015
23,102,243,221,s3015
24,115,65,53,s3015
25,116,125,81,s3015
26,117,36,34,s3015
27,130,278,147,s3015
28,132,560,335,s3015
29,138,397,169,s3015
30,150,8,8,s3015
31,164,214,108,s3015
32,185,8,8,s3015
33,187,102,66,s3015
34,190,1,1,s3015
35,193,1,1,s3015
36,194,8,7,s3015
37,196,1,1,s3015
38,199,156,79,s3015
39,200,6,4,s3015
40,201,2,2,s3015
41,204,22,15,s3015
42,403,2468,1591,s3015
43,423,8,8,s3015
44,428,315,210,s3015
45,435,2,2,s3015
46,452,198,123,s3015
47,503,348,251,s3015
48,554,65,36,s3015
49,594,7,3,s3015
50,600,69,56,s3015
51,608,1,1,s3015
52,609,3,3,s3015
53,623,78,58,s3015
54,633,18,14,s3015
55,760,338,153,s3015
56,780,1,1,s3015
57,982,1,1,s3015
58,1609,8,8,s3015
59,1791,16,15,s3015
60,1854,30,28,s3015
61,1868,1,1,s3015
62,1964,2,2,s3015
63,1974,1754,836,s3015
64,2055,11,9,s3015
65,2142,1,1,s3015
66,2543,1180,856,s3015
67,2616,12,11,s3015
68,3461,3,2,s3015
69,3930,9,7,s3015
70,4938,4,4,s3015
71,6611,1,1,s3015
72,6612,153,129,s3015
73,6613,4400,2779,s3015
74,6614,3,3,s3015
0,81,19,11,s3028
1,82,51,18,s3028
2,84,850,33,s3028
3,89,359,26,s3028
4,101,21,6,s3028
5,103,1,1,s3028
6,222,113,25,s3028
7,342,3,2,s3028
8,438,2,1,s3028
9,444,101,15,s3028
10,1354,383,32,s3028
11,1457,16,8,s3028
12,1571,103,10,s3028
13,2515,28,14,s3028
0,101,88,1,s3032
1,428,12,1,s3032
0,63,16,12,s3046
1,65,38,25,s3046
2,71,12,7,s3046
3,80,5,3,s3046
4,81,5,2,s3046
5,84,80,26,s3046
6,92,1,1,s3046
7,96,44,18,s3046
8,102,11,5,s3046
9,117,1,1,s3046
10,128,27,5,s3046
11,134,7,2,s3046
12,137,833,95,s3046
13,142,25,13,s3046
14,187,595,82,s3046
15,189,1,1,s3046
16,192,17,5,s3046
17,197,1,1,s3046
18,204,580,88,s3046
19,266,4,2,s3046
20,403,6,5,s3046
21,515,34,8,s3046
22,531,22,12,s3046
23,602,3,3,s3046
24,605,7,2,s3046
25,624,12,3,s3046
26,760,498,57,s3046
27,1453,2,1,s3046
28,1457,633,109,s3046
29,1647,2,2,s3046
30,1913,20,12,s3046
31,2037,3,2,s3046
32,2051,10,3,s3046
33,2100,88,59,s3046
34,2426,6,1,s3046
35,2546,3,3,s3046
36,2616,3,1,s3046
37,3208,38,3,s3046
38,3346,8,5,s3046
39,3453,96,59,s3046
40,3638,3,2,s3046
0,81,9,5,s3054
1,82,261,35,s3054
2,84,62,8,s3054
3,89,99,18,s3054
4,101,11,9,s3054
5,103,1,1,s3054
6,222,321,38,s3054
7,342,5,3,s3054
8,438,11,4,s3054
9,444,328,37,s3054
10,1354,685,38,s3054
11,1457,64,10,s3054
12,1571,34,8,s3054
13,2515,9,9,s3054
0,58,9,9,s3058
1,59,7282,1639,s3058
2,60,112,74,s3058
3,61,119,81,s3058
4,63,229,191,s3058
5,64,49,34,s3058
6,65,8,6,s3058
7,66,234,156,s3058
8,67,78,54,s3058
9,68,101,52,s3058
10,70,3710,1950,s3058
11,71,170,78,s3058
12,72,1247,565,s3058
13,73,985,677,s3058
14,74,5575,1458,s3058
15,75,166,104,s3058
16,76,4,4,s3058
17,77,5,5,s3058
18,78,3,3,s3058
19,79,365,130,s3058
20,80,666,461,s3058
21,81,331,226,s3058
22,82,51895,19737,s3058
23,84,9107,4364,s3058
24,88,10784,5477,s3058
25,97,116,112,s3058
26,99,346,157,s3058
27,101,39354,11643,s3058
28,102,906,749,s3058
29,115,541,399,s3058
30,116,1074,572,s3058
31,117,461,377,s3058
32,130,757,377,s3058
33,132,4756,2341,s3058
34,134,4,4,s3058
35,138,2088,1253,s3058
36,150,1364,211,s3058
37,164,1552,641,s3058
38,175,25,24,s3058
39,185,253,140,s3058
40,187,173,106,s3058
41,189,49,34,s3058
42,190,6,5,s3058
43,192,10,5,s3058
44,193,2,2,s3058
45,194,22,14,s3058
46,196,5,4,s3058
47,199,422,244,s3058
48,200,34,20,s3058
49,201,170,100,s3058
50,204,52,29,s3058
51,222,29,28,s3058
52,323,64,56,s3058
53,324,229,200,s3058
54,326,59,45,s3058
55,403,24933,5033,s3058
56,423,64,22,s3058
57,428,349,242,s3058
58,429,3,1,s3058
59,432,16,13,s3058
60,433,1,1,s3058
61,435,6,6,s3058
62,452,1264,290,s3058
63,456,1,1,s3058
64,463,6,2,s3058
65,503,434,322,s3058
66,532,4805,2209,s3058
67,535,1367,472,s3058
68,554,190,107,s3058
69,594,17,7,s3058
70,600,70,57,s3058
71,607,1,1,s3058
72,608,4,2,s3058
73,609,3,3,s3058
74,610,2,1,s3058
75,623,459,316,s3058
76,624,2,2,s3058
77,633,308,183,s3058
78,637,41,25,s3058
79,760,715,408,s3058
80,780,1,1,s3058
81,815,67,45,s3058
82,982,20,18,s3058
83,1040,1,1,s3058
84,1041,13,9,s3058
85,1323,7,7,s3058
86,1453,2,2,s3058
87,1457,998,583,s3058
88,1591,50,42,s3058
89,1609,408,214,s3058
90,1791,17,16,s3058
91,1827,346,331,s3058
92,1853,2,2,s3058
93,1854,224,192,s3058
94,1868,8,8,s3058
95,1964,2,2,s3058
96,1974,8716,4381,s3058
97,2037,3,3,s3058
98,2053,105,39,s3058
99,2055,15,13,s3058
100,2142,1,1,s3058
101,2238,40,36,s3058
102,2455,3,3,s3058
103,2473,159,54,s3058
104,2543,1576,1182,s3058
105,2616,192,159,s3058
106,2845,5,4,s3058
107,3011,173,54,s3058
108,3208,21,9,s3058
109,3210,28,25,s3058
110,3232,1,1,s3058
111,3461,3,2,s3058
112,3540,124,106,s3058
113,3678,77,67,s3058
114,3930,9,7,s3058
115,4201,25,7,s3058
116,4709,27,25,s3058
117,4817,154,138,s3058
118,4818,321,272,s3058
119,4820,312,194,s3058
120,4938,7,6,s3058
121,5994,8,4,s3058
122,6605,1,1,s3058
123,6611,1,1,s3058
124,6612,479,361,s3058
125,6613,5269,3535,s3058
126,6614,3,3,s3058
127,6616,16,16,s3058
0,82,161,36,s3060
1,91,11,9,s3060
2,101,1338,84,s3060
3,103,1,1,s3060
4,139,1,1,s3060
5,222,1,1,s3060
6,227,1463,80,s3060
7,321,56,32,s3060
8,360,100,48,s3060
9,533,51,37,s3060
10,1647,1,1,s3060
11,1829,110,28,s3060
12,1853,713,77,s3060
13,2442,293,65,s3060
0,82,8,3,s3061
1,101,601,26,s3061
2,222,4,2,s3061
3,227,415,25,s3061
4,321,20,7,s3061
5,342,13,11,s3061
6,360,13,7,s3061
7,533,11,8,s3061
8,1829,33,7,s3061
9,1853,154,18,s3061
10,2442,28,11,s3061
0,58,2,2,s3063
1,59,402,138,s3063
2,60,67,21,s3063
3,61,15,7,s3063
4,63,111,74,s3063
5,64,2,2,s3063
6,65,19,8,s3063
7,66,7,1,s3063
8,67,13,2,s3063
9,68,17,8,s3063
10,69,3,2,s3063
11,70,80,22,s3063
12,71,17,11,s3063
13,72,3,2,s3063
14,73,278,121,s3063
15,74,777,89,s3063
16,78,11,8,s3063
17,79,27,10,s3063
18,80,1018,239,s3063
19,81,820,150,s3063
20,84,688,126,s3063
21,92,106,70,s3063
22,96,7042,1142,s3063
23,99,143,41,s3063
24,102,97,27,s3063
25,115,114,43,s3063
26,116,56,13,s3063
27,117,185,77,s3063
28,128,221,70,s3063
29,134,3,2,s3063
30,136,157,35,s3063
31,137,1034,182,s3063
32,142,391,138,s3063
33,150,165,51,s3063
34,164,50,6,s3063
35,184,179,90,s3063
36,185,44,7,s3063
37,187,352,33,s3063
38,189,222,105,s3063
39,199,4,3,s3063
40,200,3,1,s3063
41,204,4567,638,s3063
42,227,5,3,s3063
43,242,4,2,s3063
44,266,47,26,s3063
45,403,35,20,s3063
46,515,526,182,s3063
47,531,453,235,s3063
48,554,44,4,s3063
49,602,1877,370,s3063
50,607,4,2,s3063
51,609,22,9,s3063
52,623,11,4,s3063
53,624,5,2,s3063
54,633,1,1,s3063
55,760,858,99,s3063
56,1413,247,39,s3063
57,1453,228,44,s3063
58,1457,577,137,s3063
59,1647,87,28,s3063
60,1913,11226,1340,s3063
61,1974,458,116,s3063
62,2037,10,2,s3063
63,2048,5,1,s3063
64,2050,263,63,s3063
65,2051,700,203,s3063
66,2100,635,376,s3063
67,2232,32,24,s3063
68,2426,165,53,s3063
69,2427,83,21,s3063
70,2546,17,13,s3063
71,2844,1,1,s3063
72,3208,6,1,s3063
73,3297,23,18,s3063
74,3301,1,1,s3063
75,3302,65,33,s3063
76,3346,51,25,s3063
77,3453,1198,576,s3063
78,3458,1,1,s3063
79,3461,2,2,s3063
80,3532,1,1,s3063
81,3638,1,1,s3063
82,3749,2,1,s3063
83,4145,423,196,s3063
84,4544,61,24,s3063
85,4709,140,55,s3063
86,5379,187,45,s3063
0,59,859,214,s3064
1,63,64,53,s3064
2,67,3,3,s3064
3,70,19576,2593,s3064
4,72,3159,786,s3064
5,73,486,299,s3064
6,74,15475,2127,s3064
7,75,26,20,s3064
8,82,5585,1705,s3064
9,84,1267,348,s3064
10,101,13667,2896,s3064
11,102,6,6,s3064
12,115,4,1,s3064
13,117,3920,959,s3064
14,138,3547,943,s3064
15,403,3948,993,s3064
16,418,1,1,s3064
17,432,156,58,s3064
18,532,14053,2611,s3064
19,535,2,2,s3064
20,637,1,1,s3064
21,1040,22,16,s3064
22,1041,16,15,s3064
23,1609,2,1,s3064
24,1801,429,256,s3064
25,1854,71,37,s3064
26,1868,1,1,s3064
27,2473,3,3,s3064
28,2543,52,20,s3064
29,2616,2,2,s3064
30,3011,27,5,s3064
31,3210,7,7,s3064
32,3540,2,2,s3064
33,3678,2,1,s3064
34,3921,73,68,s3064
35,4817,62,52,s3064
36,4818,424,226,s3064
0,81,15,7,s3069
1,82,21,6,s3069
2,84,15,7,s3069
3,515,7,5,s3069
4,973,40,16,s3069
5,1457,44,10,s3069
6,6207,555,28,s3069
7,6634,3,1,s3069
0,82,8790,1955,s307
1,95,22986,4055,s307
2,96,910,370,s307
3,138,442,229,s307
4,143,148,83,s307
5,220,93,56,s307
6,222,3257,2002,s307
7,344,25,12,s307
8,387,14,12,s307
9,401,490,219,s307
10,404,758,138,s307
11,408,70,29,s307
12,423,906,317,s307
13,425,902,169,s307
14,428,1052,214,s307
15,429,73,17,s307
16,430,62,29,s307
17,456,1312,505,s307
18,465,20,12,s307
19,467,3,3,s307
20,482,28,24,s307
21,488,3,2,s307
22,523,505,330,s307
23,532,58,46,s307
24,538,262,181,s307
25,650,11,2,s307
26,658,29,24,s307
27,660,122,98,s307
28,682,4,2,s307
29,738,32,32,s307
30,747,3546,1912,s307
31,896,9,5,s307
32,980,437,311,s307
33,1001,16974,3493,s307
34,1012,247,122,s307
35,1014,36,28,s307
36,1099,8,6,s307
37,1134,26,16,s307
38,1147,28,14,s307
39,1161,211,96,s307
40,1250,2,2,s307
41,1253,1,1,s307
42,1255,126,68,s307
43,1256,224,188,s307
44,1257,14,9,s307
45,1260,3,1,s307
46,1453,1022,272,s307
47,1539,4,3,s307
48,1591,84,62,s307
49,1715,47,43,s307
50,1716,2190,885,s307
51,1717,509,404,s307
52,1724,6,6,s307
53,1728,19,17,s307
54,1791,46,38,s307
55,1815,35,13,s307
56,1869,167,30,s307
57,1908,439,235,s307
58,1910,34,19,s307
59,2001,16,14,s307
